Uniprot_ID,PDB_ID,nonpol_ID,chem_comp,smiles,inchikey,inchikey_skeleton,inchikey_stereochemistry
O14807,7SD0,7SD0_4,GCP,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(CP(=O)(O)O)O)O)O)N=C(NC2=O)N,PHBDHXOBFUBCJD-KQYNXXCUSA-N,PHBDHXOBFUBCJD,PHBDHXOBFUBCJD-KQYNXXCUSA
P39730,4V8Y_,4V8Y_90,GCP,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(CP(=O)(O)O)O)O)O)N=C(NC2=O)N,PHBDHXOBFUBCJD-KQYNXXCUSA-N,PHBDHXOBFUBCJD,PHBDHXOBFUBCJD-KQYNXXCUSA
A7MAQ2,4TWL,4TWL_3,ASC,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,CIWBSHSKHKDKBQ,CIWBSHSKHKDKBQ-JLAZNSOCSA
P78417,3VLN,3VLN_3,ASC,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,CIWBSHSKHKDKBQ,CIWBSHSKHKDKBQ-JLAZNSOCSA
Q65XA0,5D9W,5D9W_2,ASC,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,CIWBSHSKHKDKBQ,CIWBSHSKHKDKBQ-JLAZNSOCSA
A0A2K3D5Z7,7CY5,7CY5_3,ASC,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,CIWBSHSKHKDKBQ,CIWBSHSKHKDKBQ-JLAZNSOCSA
P0A9V8,6SMY,6SMY_2,LLQ,C([C@@H](CS(=O)(=O)O)O)O,YPFUJZAAZJXMIP-VKHMYHEASA-N,YPFUJZAAZJXMIP,YPFUJZAAZJXMIP-VKHMYHEASA
Q9Q6P4,4O6D,4O6D_6,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P51659,1IKT,1IKT_3,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P51659,6Z1W,6Z1W_2,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P51659,6Z1X,6Z1X_2,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P60472,1UEH,1UEH_4,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P30519,2Q32,2Q32_2,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,IVKNZCBNXPYYKL-UHFFFAOYSA-N,IVKNZCBNXPYYKL,IVKNZCBNXPYYKL-UHFFFAOYSA
P09874,1UK0,1UK0_2,FRM,Cc1cccc2c1N=C(NC2=O)CCC[N@@]3CCC(=CC3)c4ccc(cc4)F,LOFDUAJQRUYHBR-UHFFFAOYSA-N,LOFDUAJQRUYHBR,LOFDUAJQRUYHBR-UHFFFAOYSA
P09874,1UK1,1UK1_2,FRQ,c1ccc(cc1)C2=CC[N@@](CC2)CCCCN3c4cccc(c4C(=O)NC3=O)F,PNPFDRCIGCUCMN-UHFFFAOYSA-N,PNPFDRCIGCUCMN,PNPFDRCIGCUCMN-UHFFFAOYSA
P09874,1WOK,1WOK_2,CNQ,c1cc(c2c(c1)ncc(n2)c3ccc(cc3)Cl)C(=O)N,FLYGLPYJEQPCFY-UHFFFAOYSA-N,FLYGLPYJEQPCFY,FLYGLPYJEQPCFY-UHFFFAOYSA
P09874,2RCW,2RCW_2,AAI,CCCN1CCC(CC1)c2[nH]c3c(cccc3n2)C(=O)N,KXSIHXHEHABEJX-UHFFFAOYSA-N,KXSIHXHEHABEJX,KXSIHXHEHABEJX-UHFFFAOYSA
P30038,8RKQ,8RKQ_2,9SZ,c1ccc2c(c1)[C@H]3C[C@@H]2c4c3cc5c(c4)[C@@H]6C[C@H]5c7c6c(c8c(c7OP(=O)(O)O)[C@H]9C[C@@H]8c1c9cc2c(c1)[C@@H]1C[C@H]2c2c1cccc2)OP(=O)(O)O,BZESKQAEKFQSPD-FCODNRGNSA-N,BZESKQAEKFQSPD,BZESKQAEKFQSPD-FCODNRGNSA
P30038,8RKR,8RKR_2,A1H1O,c1ccc2c(c1)[C@H]3C[C@@H]2c4c3cc5c(c4)[C@@H]6C[C@H]5c7c6c(c8c(c7O)[C@H]9C[C@@H]8c1c9cc2c(c1)[C@@H]1C[C@H]2c2c1cccc2)OP(=O)(O)O,HFERXAIYEUEWDE-FCODNRGNSA-N,HFERXAIYEUEWDE,HFERXAIYEUEWDE-FCODNRGNSA
P30038,8RKR,8RKR_3,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P0AA89,4ZVC,4ZVC_2,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P30044,1H4O,1H4O_2,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P30044,1HD2,1HD2_2,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P30044,1OC3,1OC3_2,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P30044,1URM,1URM_2,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P30044,2VL2,2VL2_3,BEZ,c1ccc(cc1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP,WPYMKLBDIGXBTP-UHFFFAOYSA
P19146,1MR3,1MR3_3,G3D,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)OP(=O)(O)O)O)N=C(NC2=O)N,HEYSFDAMRDTCJM-UUOKFMHZSA-N,HEYSFDAMRDTCJM,HEYSFDAMRDTCJM-UUOKFMHZSA
P20586,1D7L,1D7L_3,RFL,Cc1cc2c(cc1N(C)C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O,UXOZEHHQWXVTPI-MZWSMYJRSA-N,UXOZEHHQWXVTPI,UXOZEHHQWXVTPI-MZWSMYJRSA
P20586,1D7L,1D7L_4,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P20586,1DOB,1DOB_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P20586,1DOC,1DOC_4,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
Q04416,1Q4S,1Q4S_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
C4TP09,7ON9,7ON9_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P00438,1BF3,1BF3_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P00438,1BGJ,1BGJ_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P00438,1BGN,1BGN_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P00438,1BKW,1BKW_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P00438,1CC4,1CC4_3,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P26602,1FW9,1FW9_2,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P26602,1G1B,1G1B_2,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P26602,1G81,1G81_2,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P26602,1JD3,1JD3_2,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P26602,1TT8,1TT8_2,PHB,c1cc(ccc1C(=O)O)O,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,FJKROLUGYXJWQN-UHFFFAOYSA
P20586,1DOD,1DOD_3,DOB,c1cc(c(cc1O)O)C(=O)O,UIAFKZKHHVMJGS-UHFFFAOYSA-N,UIAFKZKHHVMJGS,UIAFKZKHHVMJGS-UHFFFAOYSA
Q9UTI3,4KVM,4KVM_6,1XE,CC(C)(COP(=O)(O)OP(=O)(O)OCc1c(c(c(o1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)N/C=C/SCC(O)O)O,IWZWXZGRAJOFTE-QWNKOJSDSA-N,IWZWXZGRAJOFTE,IWZWXZGRAJOFTE-QWNKOJSDSA
Q9H7X0,5ICV,5ICV_3,1XE,CC(C)(COP(=O)(O)OP(=O)(O)OCc1c(c(c(o1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)N/C=C/SCC(O)O)O,IWZWXZGRAJOFTE-QWNKOJSDSA-N,IWZWXZGRAJOFTE,IWZWXZGRAJOFTE-QWNKOJSDSA
P0AGD7,2PXB,2PXB_3,NCO,[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3],,,
P0AGD7,2PXD,2PXD_3,NCO,[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3],,,
P0AGD7,2PXE,2PXE_3,NCO,[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3],,,
P0AGD7,2PXF,2PXF_3,NCO,[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3],,,
P0AGD7,2PXK,2PXK_3,NCO,[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3],,,
Q8CHT0,4E3X,4E3X_3,16P,CCOCCOCCOCCOCCOCCOCC,IXFAFGFZFQHRLB-UHFFFAOYSA-N,IXFAFGFZFQHRLB,IXFAFGFZFQHRLB-UHFFFAOYSA
P93324,1FP1,1FP1_3,HCC,c1cc(ccc1C=CC(=O)c2ccc(cc2O)O)O,DXDRHHKMWQZJHT-UHFFFAOYSA-N,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT-UHFFFAOYSA
P60953,1A4R,1A4R_4,GNH,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(N)O)O)O)N=C(NC2=O)N,ZGPDMUBRWRJAQQ-UUOKFMHZSA-N,ZGPDMUBRWRJAQQ,ZGPDMUBRWRJAQQ-UUOKFMHZSA
O00429,3W6N,3W6N_2,GNH,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(N)O)O)O)N=C(NC2=O)N,ZGPDMUBRWRJAQQ-UUOKFMHZSA-N,ZGPDMUBRWRJAQQ,ZGPDMUBRWRJAQQ-UUOKFMHZSA
O94609,4II2,4II2_6,PG0,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N,SBASXUCJHJRPEV,SBASXUCJHJRPEV-UHFFFAOYSA
Q922X9,4C4A,4C4A_4,PG0,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N,SBASXUCJHJRPEV,SBASXUCJHJRPEV-UHFFFAOYSA
Q9UI30,6H2V,6H2V_7,PG0,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N,SBASXUCJHJRPEV,SBASXUCJHJRPEV-UHFFFAOYSA
Q9NRN9,6H2V,6H2V_7,PG0,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N,SBASXUCJHJRPEV,SBASXUCJHJRPEV-UHFFFAOYSA
Q03133,5D3Z,5D3Z_2,57H,C=CCP(=O)(O)O,RZKYDQNMAUSEDZ-UHFFFAOYSA-N,RZKYDQNMAUSEDZ,RZKYDQNMAUSEDZ-UHFFFAOYSA
Q03133,7M7F,7M7F_4,PN7,CC(C)(COP(=O)(O)O)[C@@H](C(=O)NCCC(=O)NCCS)O,JDMUPRLRUUMCTL-SECBINFHSA-N,JDMUPRLRUUMCTL,JDMUPRLRUUMCTL-SECBINFHSA
Q03131,7M7F,7M7F_4,PN7,CC(C)(COP(=O)(O)O)[C@@H](C(=O)NCCC(=O)NCCS)O,JDMUPRLRUUMCTL-SECBINFHSA-N,JDMUPRLRUUMCTL,JDMUPRLRUUMCTL-SECBINFHSA
Q03131,7M7I,7M7I_4,PN7,CC(C)(COP(=O)(O)O)[C@@H](C(=O)NCCC(=O)NCCS)O,JDMUPRLRUUMCTL-SECBINFHSA-N,JDMUPRLRUUMCTL,JDMUPRLRUUMCTL-SECBINFHSA
Q9T0I8,2QTG,2QTG_2,MTH,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc3c2ncnc3N)O)O,WBPLMFVTQMIPLW-MFYTUXHUSA-N,WBPLMFVTQMIPLW,WBPLMFVTQMIPLW-MFYTUXHUSA
P0AF12,1NC1,1NC1_2,MTH,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc3c2ncnc3N)O)O,WBPLMFVTQMIPLW-MFYTUXHUSA-N,WBPLMFVTQMIPLW,WBPLMFVTQMIPLW-MFYTUXHUSA
Q9T0I8,2QTT,2QTT_4,FMC,c1nc2c(c(n1)N)[nH]nc2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,KBHMEHLJSZMEMI-KSYZLYKTSA-N,KBHMEHLJSZMEMI,KBHMEHLJSZMEMI-KSYZLYKTSA
P0AF12,1NC3,1NC3_2,FMC,c1nc2c(c(n1)N)[nH]nc2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,KBHMEHLJSZMEMI-KSYZLYKTSA-N,KBHMEHLJSZMEMI,KBHMEHLJSZMEMI-KSYZLYKTSA
Q08649,3TO7,3TO7_3,CAD,C[As](=O)(C)O,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,OGGXGZAMXPVRFZ,OGGXGZAMXPVRFZ-UHFFFAOYSA
O33289,5YGE,5YGE_4,CAD,C[As](=O)(C)O,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,OGGXGZAMXPVRFZ,OGGXGZAMXPVRFZ-UHFFFAOYSA
P29473,1D0C,1D0C_6,CAD,C[As](=O)(C)O,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,OGGXGZAMXPVRFZ,OGGXGZAMXPVRFZ-UHFFFAOYSA
Q10588,1ISH,1ISH_3,ENP,c1cn2cnc3c(c2n1)ncn3[C@H]4[C@@H]([C@@H]([C@H](O4)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]5[C@H]([C@H]([C@@H](O5)O)O)O)O)OP(=O)(O)O,KWEQFQACRLGUSH-QJWJOKBXSA-N,KWEQFQACRLGUSH,KWEQFQACRLGUSH-QJWJOKBXSA
Q10588,1ISI,1ISI_4,ENQ,c1c[n+]2cnc3c(c2[nH]1)ncn3[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)([O-])OP(=O)([O-])OC[C@@H]5[C@H]([C@H]([C@@H](O5)O)O)O)O)O,YOABXPSQFWZTMU-QJWJOKBXSA-M,YOABXPSQFWZTMU,YOABXPSQFWZTMU-QJWJOKBXSA
Q922X9,4C4A,4C4A_3,DMX,C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,MEJASPJNLSQOAG-UHFFFAOYSA-N,MEJASPJNLSQOAG,MEJASPJNLSQOAG-UHFFFAOYSA
Q922X9,6OGN,6OGN_3,MJ7,c1cc(cc(c1)c2ccc(cc2)Cl)CNCCCCSC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O,UDFJXRJYAZANFF-VBHAUSMQSA-N,UDFJXRJYAZANFF,UDFJXRJYAZANFF-VBHAUSMQSA
O15270,7CQI,7CQI_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
O15270,7CQK,7CQK_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
Q94C74,6SMN,6SMN_3,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
Q94C74,6SMW,6SMW_2,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
Q9LSZ9,7YJO,7YJO_6,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
O15269,7CQI,7CQI_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
O15269,7CQK,7CQK_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
Q969W0,7CQI,7CQI_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
Q969W0,7CQK,7CQK_5,PLS,Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](CO)C(=O)O)O,ODVKKQWXKRZJLG-VIFPVBQESA-N,ODVKKQWXKRZJLG,ODVKKQWXKRZJLG-VIFPVBQESA
O15270,7CQI,7CQI_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
O15270,7CQK,7CQK_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
O15269,7CQI,7CQI_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
O15269,7CQK,7CQK_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
Q969W0,7CQI,7CQI_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
Q969W0,7CQK,7CQK_6,GE0,CCCCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,SBIFJLISRCXPBF-QYIYCXJMSA-N,SBIFJLISRCXPBF,SBIFJLISRCXPBF-QYIYCXJMSA
O15270,7K0K,7K0K_4,VSD,CCCCCCCCCCCCCCCC(=O)[C@H](CO)N,KBUNOSOGGAARKZ-KRWDZBQOSA-N,KBUNOSOGGAARKZ,KBUNOSOGGAARKZ-KRWDZBQOSA
O15269,7K0K,7K0K_4,VSD,CCCCCCCCCCCCCCCC(=O)[C@H](CO)N,KBUNOSOGGAARKZ-KRWDZBQOSA-N,KBUNOSOGGAARKZ,KBUNOSOGGAARKZ-KRWDZBQOSA
Q969W0,7K0K,7K0K_4,VSD,CCCCCCCCCCCCCCCC(=O)[C@H](CO)N,KBUNOSOGGAARKZ-KRWDZBQOSA-N,KBUNOSOGGAARKZ,KBUNOSOGGAARKZ-KRWDZBQOSA
P39662,1CQX,1CQX_5,DGG,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OC[C@@H](CO)O)OC(=O)CCCCCCC[C@H]1C[C@H]1CCCCCC,JWIOKCJPLNKYBQ-LADGJGSJSA-N,JWIOKCJPLNKYBQ,JWIOKCJPLNKYBQ-LADGJGSJSA
P39662,3OZU,3OZU_4,X89,c1cc(c(cc1Cl)Cl)CO[C@@H](Cn2ccnc2)c3ccc(cc3Cl)Cl,BYBLEWFAAKGYCD-SFHVURJKSA-N,BYBLEWFAAKGYCD,BYBLEWFAAKGYCD-SFHVURJKSA
Q92830,5H86,5H86_2,BCO,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,CRFNGMNYKDXRTN-CITAKDKDSA-N,CRFNGMNYKDXRTN,CRFNGMNYKDXRTN-CITAKDKDSA
Q1LRY0,4XC7,4XC7_2,BCO,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,CRFNGMNYKDXRTN-CITAKDKDSA-N,CRFNGMNYKDXRTN,CRFNGMNYKDXRTN-CITAKDKDSA
Q1LRY0,4XC8,4XC8_2,BCO,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,CRFNGMNYKDXRTN-CITAKDKDSA-N,CRFNGMNYKDXRTN,CRFNGMNYKDXRTN-CITAKDKDSA
P26440,9JQ4,9JQ4_2,BCO,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,CRFNGMNYKDXRTN-CITAKDKDSA-N,CRFNGMNYKDXRTN,CRFNGMNYKDXRTN-CITAKDKDSA
Q92830,5MLJ,5MLJ_3,9ST,CN1C[C@H](C[C@H](C1)NC2=C(C(=O)N(N=C2)C)Br)c3ccccc3,VZAFGXCWAWRULT-UONOGXRCSA-N,VZAFGXCWAWRULT,VZAFGXCWAWRULT-UONOGXRCSA
Q92830,5TRL,5TRL_2,SCA,CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,VNOYUJKHFWYWIR-ITIYDSSPSA-N,VNOYUJKHFWYWIR,VNOYUJKHFWYWIR-ITIYDSSPSA
P9WP21,3FSY,3FSY_2,SCA,CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,VNOYUJKHFWYWIR-ITIYDSSPSA-N,VNOYUJKHFWYWIR,VNOYUJKHFWYWIR-ITIYDSSPSA
